Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,W_A_1,W_A_2,W_A_3,W_A_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_26,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_37,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type(Class)
32409,0.2836345381526103,0.3448275862068966,0.030523255813953487,0.051140388156962736,0.05152752358158525,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
57019,0.2484939759036144,0.29310344827586204,0.04869186046511628,0.07819804504887377,0.20315359707165986,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
42807,0.4282128514056224,0.3793103448275862,0.18604651162790692,0.2474854795296784,0.3637899479093341,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8925,0.44528112449799184,0.2241379310344828,0.2405523255813953,0.10695565944184728,0.05927073067717865,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
45345,0.2841365461847388,0.206896551724138,0.18531976744186046,0.18118713698824201,0.09334084189778967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4349,0.3343373493975902,0.4482758620689655,0.030523255813953487,0.1752372857345233,0.2270871462762213,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44420,0.2700803212851405,0.25862068965517243,0.11119186046511627,0.004249893752656182,0.036322680557510915,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
16919,0.2243975903614458,0.5862068965517241,0.06540697674418605,0.20838645700524155,0.0989722652400394,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
16742,0.16214859437750995,0.5862068965517241,0.14607558139534885,0.08060631817537894,0.11600732085034494,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10387,0.3102409638554217,0.4827586206896552,0.1569767441860465,0.10752231194220144,0.11924538927213855,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
55013,0.15963855421686735,0.3965517241379311,0.1569767441860465,0.1321716957076073,0.11896381810502607,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37165,0.27660642570281124,0.3793103448275862,0.1569767441860465,0.11899702507437315,0.1444460087287062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9558,0.2680722891566264,0.08620689655172414,0.0,0.04689049440430657,0.04927495424468534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
53050,0.33785140562248983,0.4482758620689655,0.07848837209302326,0.2557019407848137,0.08447135013374638,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3605,0.2645582329317268,0.3103448275862069,0.02180232558139535,0.07423147754639467,0.07264536111502183,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11617,0.1967871485943774,0.3448275862068966,0.09011627906976744,0.1827454313642159,0.0957341968182458,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
28969,0.2986947791164659,0.5172413793103449,0.10901162790697674,0.15993766822496105,0.13191609179220048,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20561,0.18473895582329314,0.4137931034482759,0.1308139534883721,0.16277093072673182,0.10699704350274533,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
29991,0.3388554216867469,0.13793103448275862,0.0,0.16602918260376825,0.3100098549908489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9718,0.21837349397590355,0.3620689655172414,0.12718023255813954,0.1148887944468055,0.09136984372800223,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40849,0.3268072289156626,0.3620689655172414,0.02180232558139535,0.2059781838787364,0.2466563423905392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
13279,0.2349397590361445,0.3275862068965517,0.14607558139534885,0.15469613259668508,0.11079825425876393,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4434,0.2745983935742972,0.3448275862068966,0.15406976744186046,0.16404589885252868,0.20076024215120364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
67,0.2560240963855421,0.4310344827586207,0.030523255813953487,0.2055531945034708,0.06560608193720963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
12065,0.24096385542168675,0.3275862068965517,0.1744186046511628,0.1558294375973934,0.07644657187104041,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14442,0.2811244979919677,0.3448275862068966,0.09229651162790696,0.10837229069273267,0.15261157257496832,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
48786,0.2710843373493975,0.27586206896551724,0.09011627906976744,0.11333050007083155,0.1972406025622976,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
13902,0.30471887550200794,0.3620689655172414,0.15261627906976746,0.08202294942626434,0.051386737998029314,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44348,0.2861445783132529,0.15517241379310345,0.17005813953488372,0.14605468196628418,0.013374630437843165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19340,0.3865461847389559,0.2413793103448276,0.2274709302325581,0.2513103839070689,0.2857947346191754,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
39298,0.3438755020080321,0.29310344827586204,0.28343023255813954,0.07210653067006657,0.15711671124876814,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
16822,0.30471887550200794,0.206896551724138,0.02180232558139535,0.08754781130471738,0.11150218217654516,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
43852,0.27208835341365456,0.3620689655172414,0.10901162790697674,0.13557161070973225,0.2204702238490778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14445,0.3037148594377509,0.1896551724137931,0.0872093023255814,0.14747131321716958,0.1913276080529354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21119,0.2494979919678713,0.13793103448275862,0.0,0.06488171129055106,0.10558918766718288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
12377,0.30773092369477906,0.29310344827586204,0.11773255813953487,0.18869528261793456,0.06926650710967196,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17744,0.32028112449799184,0.15517241379310345,0.02180232558139535,0.028474288142796424,0.207799521329016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27563,0.3072289156626505,0.10344827586206896,0.02180232558139535,0.2185862020116164,0.08616077713642124,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
55043,0.3423694779116465,0.4655172413793103,0.0690406976744186,0.1260801813288001,0.24369984513585805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
47904,0.3463855421686747,0.27586206896551724,0.06540697674418605,0.027199320016999567,0.2062508799098972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37366,0.3574297188755019,0.206896551724138,0.06540697674418605,0.0517070406573169,0.1548641419118682,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49705,0.4031124497991968,0.2413793103448276,0.11773255813953487,0.2787930301742456,0.32324369984513585,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
41617,0.2846385542168673,0.3793103448275862,0.11773255813953487,0.2093780988808613,0.08109249612839642,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
55381,0.12198795180722875,0.4137931034482759,0.1744186046511628,0.10893894319308683,0.12600309728283826,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20364,0.4327309236947791,0.4310344827586207,0.2180232558139535,0.16829579260518487,0.2879065183725187,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27845,0.27208835341365456,0.3965517241379311,0.17005813953488372,0.21674458138546526,0.06152330001407856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44567,0.2730923694779116,0.4137931034482759,0.2616279069767442,0.12239694007649808,0.15134450232296212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
33628,0.7128514056224898,0.4310344827586207,0.10901162790697674,0.3337583227085989,0.091229058144446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
6461,0.7826305220883533,0.2413793103448276,0.12718023255813954,0.3324833545828021,0.518513304237646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
14815,0.7223895582329317,0.3620689655172414,0.02180232558139535,0.3453746989658592,0.5606081937209629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
20834,0.7685742971887549,0.29310344827586204,0.35174418604651164,0.20767814137979884,0.12727016753484446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
55075,0.7108433734939757,0.1896551724137931,0.06540697674418605,0.5163620909477263,0.5044347458820218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
53862,0.6957831325301204,0.13793103448275862,0.0,0.4577135571610711,0.40658876531043214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
34733,0.8117469879518072,0.29310344827586204,0.17950581395348836,0.5803938234877462,0.5918625932704492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
16319,0.7670682730923694,0.25862068965517243,0.4549418604651162,0.5017707890636067,0.23159228495002115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
17102,0.7660642570281123,0.8103448275862069,0.2274709302325581,0.34296642583935405,0.08151485287906518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
25348,0.7264056224899597,0.4310344827586207,0.2550872093023256,0.4759881002974926,0.19709981697874135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
48712,0.7886546184738955,0.206896551724138,0.5574127906976745,0.3004674883127922,0.2252569336899901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
11985,0.7444779116465862,0.15517241379310345,0.7986918604651163,0.3742739764839213,0.2582007602421513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
11152,0.7580321285140562,0.10344827586206896,0.0,0.6493837654058648,0.63269041250176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
23935,0.645582329317269,0.6724137931034483,0.23982558139534885,0.07281484629550927,0.2933971561312121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
129,0.7103413654618472,0.5172413793103449,0.11119186046511627,0.3680407989800255,0.05335773616781641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
44577,0.7856425702811244,0.2413793103448276,0.4585755813953488,0.4966709165604193,0.21005209066591585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
28037,0.7058232931726908,0.3965517241379311,0.06177325581395349,0.3426830995891769,0.08193720962973389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1655,0.6887550200803211,0.2241379310344828,0.7063953488372093,0.2945176370590735,0.3115584964099676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
32721,0.7675702811244979,0.10344827586206896,0.35174418604651164,0.21051140388156964,0.1541602139940874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
46874,0.7991967871485942,0.206896551724138,0.4113372093023256,0.5836520753647826,0.4330564550190061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
46784,0.7409638554216867,0.10344827586206896,0.4280523255813953,0.13684657883552911,0.1806279037026608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
25700,0.6716867469879516,0.206896551724138,0.030523255813953487,0.5235869103272418,0.453751935801774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
55722,0.7113453815261043,0.4482758620689655,0.06177325581395349,0.5631109222269444,0.5789103195832747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
40001,0.8077309236947791,0.29310344827586204,0.17587209302325582,0.5845020541153138,0.5953822328593551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
10052,0.7043172690763052,0.25862068965517243,0.14607558139534885,0.26448505454030313,0.05744051809094749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
22730,0.7530120481927709,0.29310344827586204,0.0436046511627907,0.20526986825329369,0.240743347881177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
56230,0.6701807228915663,0.3448275862068966,0.17587209302325582,0.1160220994475138,0.10572997325073913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
57403,0.7314257028112449,0.3103448275862069,0.06177325581395349,0.3929735089956085,0.06968886386034072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
54548,0.7489959839357428,0.29310344827586204,0.3706395348837209,0.4893044340558153,0.266788680839082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
11826,0.789156626506024,0.2241379310344828,0.3270348837209302,0.3542994758464372,0.09728283823736457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41344,0.8564257028112449,0.3793103448275862,0.1744186046511628,0.2585352032865845,0.31662677741799244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
25026,0.7188755020080321,0.3793103448275862,0.20130813953488366,0.4730131746706332,0.1975221737294101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
55480,0.7981927710843372,0.3793103448275862,0.17005813953488372,0.3425414364640884,0.5235815852456709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
42857,0.7459839357429717,0.1724137931034483,0.2274709302325581,0.3667658308542287,0.35421652822750943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
19890,0.7675702811244979,0.06896551724137931,0.595203488372093,0.09321433630825897,0.028297902294805014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41067,0.7610441767068271,0.3448275862068966,0.12718023255813954,0.2889927751806205,0.11417710826411374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
25341,0.7535140562248995,0.12068965517241376,0.11773255813953487,0.5911602209944751,0.5592003378854007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
52078,0.6892570281124496,0.1724137931034483,0.0,0.29168437455730273,0.02463747712234267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
40593,0.7836345381526103,0.4310344827586207,0.15261627906976746,0.5697690891061057,0.5175278051527524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
23054,0.8022088353413653,0.4137931034482759,0.02180232558139535,0.4659300184162062,0.3605518794875405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
23873,0.7886546184738955,0.06896551724137931,0.12718023255813954,0.15781272134863294,0.1389553709700127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
47144,0.6782128514056224,0.27586206896551724,0.15406976744186046,0.5852103697407565,0.31071378290863017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
38426,0.7766064257028112,0.08620689655172414,0.49709302325581395,0.09774755631109222,0.05082359566380402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
4817,0.7279116465863452,0.13793103448275862,0.15261627906976746,0.2796430089247769,0.4500915106293116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
46531,0.7901606425702811,0.29310344827586204,0.7100290697674418,0.4822212778013883,0.14838800506828134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
49327,0.6842369477911646,0.27586206896551724,0.04869186046511628,0.2513103839070689,0.05138673799802949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
31385,0.7409638554216867,0.2241379310344828,0.17587209302325582,0.5686357841053974,0.35210474447416584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
32108,0.7499999999999999,0.12068965517241376,0.0,0.4003399915002125,0.3104322117415177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10208,0.8559236947791163,0.12068965517241376,0.17005813953488372,0.2377107238985692,0.1985076728143038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
11030,0.7625502008032127,0.27586206896551724,0.3626453488372093,0.4609718090381074,0.28832887512318744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
10463,0.8022088353413653,0.206896551724138,0.4011627906976744,0.578268876611418,0.4424890891172745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
39677,0.7685742971887549,0.3275862068965517,0.2616279069767442,0.2853095339283184,0.463606926650711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
54110,0.7510040160642569,0.15517241379310345,0.030523255813953487,0.6207678141379799,0.481486695762354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
17219,0.7615461847389556,0.29310344827586204,0.17005813953488372,0.604759881002975,0.465296353653386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
57198,0.7756024096385542,0.15517241379310345,0.35174418604651164,0.11219719507012324,0.10587075883429536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
26900,0.7670682730923694,0.13793103448275862,0.6715116279069767,0.17877886386173678,0.26017175841193857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2895,0.7806224899598392,0.1724137931034483,0.24345930232558136,0.3994900127496813,0.1972406025622976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
24813,0.7143574297188754,0.29310344827586204,0.3575581395348837,0.5274118147046324,0.5111924538927215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
35721,0.7575301204819277,0.3275862068965517,0.0872093023255814,0.4108230627567644,0.29649443896944955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
10070,0.7771084337349398,0.2241379310344828,0.3546511627906977,0.3099589176937243,0.06870336477544779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41499,0.7309236947791163,0.13793103448275862,0.02180232558139535,0.24649383765405866,0.4560045051386739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
12553,0.7786144578313251,0.13793103448275862,0.04869186046511628,0.4391556877744723,0.1403632268055751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
23617,0.7655622489959838,0.10344827586206896,0.06540697674418605,0.4067148321291967,0.06771786569055327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
47544,0.7645582329317268,0.15517241379310345,0.7703488372093024,0.4193228502620768,0.19386174855694785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
15719,0.7761044176706827,0.3448275862068966,0.4840116279069767,0.4701799121688625,0.2508799098972265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
24411,0.7655622489959838,0.13793103448275862,0.04869186046511628,0.3759739339849837,0.32620019709981696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
51863,0.6857429718875502,0.03448275862068965,0.030523255813953487,0.2837512395523445,0.01886526819653668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
